2026-06-22 21:08:55,555 DEBUG Horse: Создание Horse, имя [Horse0], скорость [1.0]
2026-06-22 21:13:24,156 DEBUG Horse: Создание Horse, имя [Horse26], скорость [27.0]
2026-06-22 21:13:24,156 DEBUG Horse: Создание Horse, имя [Horse27], скорость [28.0]
2026-06-22 21:13:24,156 DEBUG Horse: Создание Horse, имя [Horse28], скорость [29.0]
2026-06-22 21:13:24,157 DEBUG Horse: Создание Horse, имя [Horse29], скорость [30.0]
2026-06-22 21:13:24,170 DEBUG Hippodrome: Создание Horse, имя [{}], скорость [{}]
2026-06-22 21:13:24,221 DEBUG Horse: Создание Horse, имя [Horse1], скорость [1.0]
2026-06-22 21:13:24,221 DEBUG Horse: Создание Horse, имя [Horse2], скорость [1.0]
2026-06-22 21:13:24,222 DEBUG Horse: Создание Horse, имя [Horse3], скорость [1.0]
2026-06-22 21:13:24,229 DEBUG Hippodrome: Создание Horse, имя [{}], скорость [{}]
2026-06-22 21:13:25,523 DEBUG Horse: Создание Horse, имя [Test], скорость [2.0]
2026-06-22 21:13:25,686 DEBUG Horse: Создание Horse, имя [Test], скорость [2.5]
2026-06-22 21:13:25,689 DEBUG Horse: Создание Horse, имя [Test], скорость [2.0]
2026-06-22 21:13:25,823 DEBUG Horse: Создание Horse, имя [TestName], скорость [2.0]
2026-06-22 21:14:48,435 DEBUG Horse: Создание Horse, имя [Horse0], скорость [1.0]
2026-06-22 21:14:48,443 DEBUG Horse: Создание Horse, имя [Horse1], скорость [2.0]
2026-06-22 21:14:48,443 DEBUG Horse: Создание Horse, имя [Horse2], скорость [3.0]
2026-06-22 21:14:48,444 DEBUG Horse: Создание Horse, имя [Horse3], скорость [4.0]
2026-06-22 21:14:48,444 DEBUG Horse: Создание Horse, имя [Horse4], скорость [5.0]
2026-06-22 21:14:48,444 DEBUG Horse: Создание Horse, имя [Horse5], скорость [6.0]
2026-06-22 21:14:48,445 DEBUG Horse: Создание Horse, имя [Horse6], скорость [7.0]
2026-06-22 21:14:48,445 DEBUG Horse: Создание Horse, имя [Horse7], скорость [8.0]
2026-06-22 21:14:48,445 DEBUG Horse: Создание Horse, имя [Horse8], скорость [9.0]
2026-06-22 21:14:48,446 DEBUG Horse: Создание Horse, имя [Horse9], скорость [10.0]
2026-06-22 21:14:48,446 DEBUG Horse: Создание Horse, имя [Horse10], скорость [11.0]
2026-06-22 21:14:48,447 DEBUG Horse: Создание Horse, имя [Horse11], скорость [12.0]
2026-06-22 21:14:48,447 DEBUG Horse: Создание Horse, имя [Horse12], скорость [13.0]
2026-06-22 21:14:48,448 DEBUG Horse: Создание Horse, имя [Horse13], скорость [14.0]
2026-06-22 21:14:48,448 DEBUG Horse: Создание Horse, имя [Horse14], скорость [15.0]
2026-06-22 21:14:48,449 DEBUG Horse: Создание Horse, имя [Horse15], скорость [16.0]
2026-06-22 21:14:48,449 DEBUG Horse: Создание Horse, имя [Horse16], скорость [17.0]
2026-06-22 21:14:48,450 DEBUG Horse: Создание Horse, имя [Horse17], скорость [18.0]
2026-06-22 21:14:48,450 DEBUG Horse: Создание Horse, имя [Horse18], скорость [19.0]
2026-06-22 21:14:48,450 DEBUG Horse: Создание Horse, имя [Horse19], скорость [20.0]
2026-06-22 21:14:48,451 DEBUG Horse: Создание Horse, имя [Horse20], скорость [21.0]
2026-06-22 21:14:48,451 DEBUG Horse: Создание Horse, имя [Horse21], скорость [22.0]
2026-06-22 21:14:48,452 DEBUG Horse: Создание Horse, имя [Horse22], скорость [23.0]
2026-06-22 21:14:48,452 DEBUG Horse: Создание Horse, имя [Horse23], скорость [24.0]
2026-06-22 21:14:48,452 DEBUG Horse: Создание Horse, имя [Horse24], скорость [25.0]
2026-06-22 21:14:48,453 DEBUG Horse: Создание Horse, имя [Horse25], скорость [26.0]
2026-06-22 21:14:48,453 DEBUG Horse: Создание Horse, имя [Horse26], скорость [27.0]
2026-06-22 21:14:48,454 DEBUG Horse: Создание Horse, имя [Horse27], скорость [28.0]
2026-06-22 21:14:48,454 DEBUG Horse: Создание Horse, имя [Horse28], скорость [29.0]
2026-06-22 21:14:48,454 DEBUG Horse: Создание Horse, имя [Horse29], скорость [30.0]
2026-06-22 21:14:48,465 DEBUG Hippodrome: Создание Horse, имя [{}], скорость [{}]
2026-06-22 21:14:48,512 DEBUG Horse: Создание Horse, имя [Horse1], скорость [1.0]
2026-06-22 21:14:48,513 DEBUG Horse: Создание Horse, имя [Horse2], скорость [1.0]
2026-06-22 21:14:48,514 DEBUG Horse: Создание Horse, имя [Horse3], скорость [1.0]
2026-06-22 21:14:48,521 DEBUG Hippodrome: Создание Horse, имя [{}], скорость [{}]
2026-06-22 21:14:49,795 DEBUG Horse: Создание Horse, имя [Test], скорость [2.0]
2026-06-22 21:14:49,968 DEBUG Horse: Создание Horse, имя [Test], скорость [2.5]
2026-06-22 21:14:49,971 DEBUG Horse: Создание Horse, имя [Test], скорость [2.0]
2026-06-22 21:14:50,090 DEBUG Horse: Создание Horse, имя [TestName], скорость [2.0]
2026-06-22 22:38:56,142 DEBUG Horse: Создание Horse, имя [Horse0], скорость [1.0]
2026-06-22 22:38:56,151 DEBUG Horse: Создание Horse, имя [Horse1], скорость [2.0]
2026-06-22 22:38:56,151 DEBUG Horse: Создание Horse, имя [Horse2], скорость [3.0]
2026-06-22 22:38:56,152 DEBUG Horse: Создание Horse, имя [Horse3], скорость [4.0]
2026-06-22 22:38:56,152 DEBUG Horse: Создание Horse, имя [Horse4], скорость [5.0]
2026-06-22 22:38:56,152 DEBUG Horse: Создание Horse, имя [Horse5], скорость [6.0]
2026-06-22 22:38:56,153 DEBUG Horse: Создание Horse, имя [Horse6], скорость [7.0]
2026-06-22 22:38:56,153 DEBUG Horse: Создание Horse, имя [Horse7], скорость [8.0]
2026-06-22 22:38:56,153 DEBUG Horse: Создание Horse, имя [Horse8], скорость [9.0]
2026-06-22 22:38:56,154 DEBUG Horse: Создание Horse, имя [Horse9], скорость [10.0]
2026-06-22 22:38:56,154 DEBUG Horse: Создание Horse, имя [Horse10], скорость [11.0]
2026-06-22 22:38:56,154 DEBUG Horse: Создание Horse, имя [Horse11], скорость [12.0]
2026-06-22 22:38:56,154 DEBUG Horse: Создание Horse, имя [Horse12], скорость [13.0]
2026-06-22 22:38:56,155 DEBUG Horse: Создание Horse, имя [Horse13], скорость [14.0]
2026-06-22 22:38:56,155 DEBUG Horse: Создание Horse, имя [Horse14], скорость [15.0]
2026-06-22 22:38:56,155 DEBUG Horse: Создание Horse, имя [Horse15], скорость [16.0]
2026-06-22 22:38:56,156 DEBUG Horse: Создание Horse, имя [Horse16], скорость [17.0]
2026-06-22 22:38:56,156 DEBUG Horse: Создание Horse, имя [Horse17], скорость [18.0]
2026-06-22 22:38:56,156 DEBUG Horse: Создание Horse, имя [Horse18], скорость [19.0]
2026-06-22 22:38:56,156 DEBUG Horse: Создание Horse, имя [Horse19], скорость [20.0]
2026-06-22 22:38:56,157 DEBUG Horse: Создание Horse, имя [Horse20], скорость [21.0]
2026-06-22 22:38:56,157 DEBUG Horse: Создание Horse, имя [Horse21], скорость [22.0]
2026-06-22 22:38:56,157 DEBUG Horse: Создание Horse, имя [Horse22], скорость [23.0]
2026-06-22 22:38:56,157 DEBUG Horse: Создание Horse, имя [Horse23], скорость [24.0]
2026-06-22 22:38:56,158 DEBUG Horse: Создание Horse, имя [Horse24], скорость [25.0]
2026-06-22 22:38:56,158 DEBUG Horse: Создание Horse, имя [Horse25], скорость [26.0]
2026-06-22 22:38:56,158 DEBUG Horse: Создание Horse, имя [Horse26], скорость [27.0]
2026-06-22 22:38:56,159 DEBUG Horse: Создание Horse, имя [Horse27], скорость [28.0]
2026-06-22 22:38:56,159 DEBUG Horse: Создание Horse, имя [Horse28], скорость [29.0]
2026-06-22 22:38:56,159 DEBUG Horse: Создание Horse, имя [Horse29], скорость [30.0]
2026-06-22 22:38:56,162 DEBUG Hippodrome: Создание Hippodrome, лошадей [[Horse@4af0df05, Horse@57ea113a, Horse@acdb094, Horse@674bd420, Horse@2b0f373b, Horse@2ceb80a1, Horse@4b45dcb8, Horse@7216fb24, Horse@2072acb2, Horse@50ecde95, Horse@35a9782c, Horse@70a36a66, Horse@45815ffc, Horse@732f29af, Horse@d3957fe, Horse@6622fc65, Horse@299321e2, Horse@23fb172e, Horse@64ba3208, Horse@158a3b2e, Horse@25a6944c, Horse@5e1fa5b1, Horse@6b00f608, Horse@2f17e30d, Horse@3e821657, Horse@1d131e1b, Horse@71cf1b07, Horse@615091b8, Horse@4fce136b, Horse@4aa83f4f]]
2026-06-22 22:38:56,201 ERROR Hippodrome: Horses list is null
2026-06-22 22:38:56,205 DEBUG Horse: Создание Horse, имя [Horse1], скорость [1.0]
2026-06-22 22:38:56,205 DEBUG Horse: Создание Horse, имя [Horse2], скорость [1.0]
2026-06-22 22:38:56,205 DEBUG Horse: Создание Horse, имя [Horse3], скорость [1.0]
2026-06-22 22:38:56,206 DEBUG Hippodrome: Создание Hippodrome, лошадей [[Horse@3668d4, Horse@1c3b9394, Horse@6f2cfcc2]]
2026-06-22 22:38:56,211 ERROR Hippodrome: Horses list is empty
2026-06-22 22:38:56,214 ERROR Hippodrome: Horses list is empty
2026-06-22 22:38:56,218 ERROR Hippodrome: Horses list is null
2026-06-22 22:38:57,808 DEBUG Hippodrome: Создание Hippodrome, лошадей [[Mock for Horse, hashCode: 1329938019, Mock for Horse, hashCode: 288169102, Mock for Horse, hashCode: 1028259121, Mock for Horse, hashCode: 1075236033, Mock for Horse, hashCode: 1187748003, Mock for Horse, hashCode: 1073427864, Mock for Horse, hashCode: 1302984483, Mock for Horse, hashCode: 992955027, Mock for Horse, hashCode: 557568981, Mock for Horse, hashCode: 1191863711, Mock for Horse, hashCode: 1159234226, Mock for Horse, hashCode: 77738832, Mock for Horse, hashCode: 2071522666, Mock for Horse, hashCode: 1875532039, Mock for Horse, hashCode: 1858493278, Mock for Horse, hashCode: 2079051109, Mock for Horse, hashCode: 1195670735, Mock for Horse, hashCode: 2063275841, Mock for Horse, hashCode: 641449963, Mock for Horse, hashCode: 52354732, Mock for Horse, hashCode: 1742235652, Mock for Horse, hashCode: 1169894049, Mock for Horse, hashCode: 1048842522, Mock for Horse, hashCode: 1260012504, Mock for Horse, hashCode: 1873189623, Mock for Horse, hashCode: 1934908288, Mock for Horse, hashCode: 1833343025, Mock for Horse, hashCode: 1960514242, Mock for Horse, hashCode: 804347788, Mock for Horse, hashCode: 2124978601, Mock for Horse, hashCode: 662045021, Mock for Horse, hashCode: 186075763, Mock for Horse, hashCode: 775911842, Mock for Horse, hashCode: 341887005, Mock for Horse, hashCode: 59465509, Mock for Horse, hashCode: 847174133, Mock for Horse, hashCode: 1733903473, Mock for Horse, hashCode: 1969969319, Mock for Horse, hashCode: 750797656, Mock for Horse, hashCode: 1756726852, Mock for Horse, hashCode: 1172450799, Mock for Horse, hashCode: 1793325972, Mock for Horse, hashCode: 1142402835, Mock for Horse, hashCode: 13928051, Mock for Horse, hashCode: 1418550995, Mock for Horse, hashCode: 566698125, Mock for Horse, hashCode: 1481731217, Mock for Horse, hashCode: 2081595126, Mock for Horse, hashCode: 1121401953, Mock for Horse, hashCode: 1519173630]]
2026-06-22 22:38:57,899 DEBUG Horse: Создание Horse, имя [Test], скорость [2.0]
2026-06-22 22:38:57,903 ERROR Horse: Name is null
2026-06-22 22:38:57,907 ERROR Horse: Speed is negative
2026-06-22 22:38:58,001 ERROR Horse: Name is blank
2026-06-22 22:38:58,010 ERROR Horse: Name is blank
2026-06-22 22:38:58,015 ERROR Horse: Name is blank
2026-06-22 22:38:58,020 ERROR Horse: Name is blank
2026-06-22 22:38:58,028 ERROR Horse: Name is blank
2026-06-22 22:38:58,032 ERROR Horse: Name is blank
2026-06-22 22:38:58,036 ERROR Horse: Name is blank
2026-06-22 22:38:58,041 ERROR Horse: Distance is negative
2026-06-22 22:38:58,044 ERROR Horse: Speed is negative
2026-06-22 22:38:58,047 DEBUG Horse: Создание Horse, имя [Test], скорость [2.5]
2026-06-22 22:38:58,050 DEBUG Horse: Создание Horse, имя [Test], скорость [2.0]
2026-06-22 22:38:58,061 DEBUG Horse: Создание Horse, имя [Test], скорость [2.0]
2026-06-22 22:38:58,079 DEBUG Horse: Создание Horse, имя [Test], скорость [2.0]
2026-06-22 22:38:58,085 DEBUG Horse: Создание Horse, имя [Test], скорость [2.0]
2026-06-22 22:38:58,091 DEBUG Horse: Создание Horse, имя [TestName], скорость [2.0]
2026-06-22 22:38:58,095 DEBUG Horse: Создание Horse, имя [Test], скорость [2.0]
2026-06-22 22:38:58,102 ERROR Horse: Name is null
2026-06-22 22:38:58,107 ERROR Horse: Distance is negative
2026-06-22 22:46:06,595 DEBUG Horse: Создание Horse, имя [Horse0], скорость [1.0]
2026-06-22 22:46:06,606 DEBUG Horse: Создание Horse, имя [Horse1], скорость [2.0]
2026-06-22 22:46:06,606 DEBUG Horse: Создание Horse, имя [Horse2], скорость [3.0]
2026-06-22 22:46:06,607 DEBUG Horse: Создание Horse, имя [Horse3], скорость [4.0]
2026-06-22 22:46:06,607 DEBUG Horse: Создание Horse, имя [Horse4], скорость [5.0]
2026-06-22 22:46:06,608 DEBUG Horse: Создание Horse, имя [Horse5], скорость [6.0]
2026-06-22 22:46:06,608 DEBUG Horse: Создание Horse, имя [Horse6], скорость [7.0]
2026-06-22 22:46:06,608 DEBUG Horse: Создание Horse, имя [Horse7], скорость [8.0]
2026-06-22 22:46:06,609 DEBUG Horse: Создание Horse, имя [Horse8], скорость [9.0]
2026-06-22 22:46:06,609 DEBUG Horse: Создание Horse, имя [Horse9], скорость [10.0]
2026-06-22 22:46:06,610 DEBUG Horse: Создание Horse, имя [Horse10], скорость [11.0]
2026-06-22 22:46:06,610 DEBUG Horse: Создание Horse, имя [Horse11], скорость [12.0]
2026-06-22 22:46:06,610 DEBUG Horse: Создание Horse, имя [Horse12], скорость [13.0]
2026-06-22 22:46:06,611 DEBUG Horse: Создание Horse, имя [Horse13], скорость [14.0]
2026-06-22 22:46:06,611 DEBUG Horse: Создание Horse, имя [Horse14], скорость [15.0]
2026-06-22 22:46:06,611 DEBUG Horse: Создание Horse, имя [Horse15], скорость [16.0]
2026-06-22 22:46:06,612 DEBUG Horse: Создание Horse, имя [Horse16], скорость [17.0]
2026-06-22 22:46:06,612 DEBUG Horse: Создание Horse, имя [Horse17], скорость [18.0]
2026-06-22 22:46:06,612 DEBUG Horse: Создание Horse, имя [Horse18], скорость [19.0]
2026-06-22 22:46:06,613 DEBUG Horse: Создание Horse, имя [Horse19], скорость [20.0]
2026-06-22 22:46:06,613 DEBUG Horse: Создание Horse, имя [Horse20], скорость [21.0]
2026-06-22 22:46:06,614 DEBUG Horse: Создание Horse, имя [Horse21], скорость [22.0]
2026-06-22 22:46:06,614 DEBUG Horse: Создание Horse, имя [Horse22], скорость [23.0]
2026-06-22 22:46:06,614 DEBUG Horse: Создание Horse, имя [Horse23], скорость [24.0]
2026-06-22 22:46:06,615 DEBUG Horse: Создание Horse, имя [Horse24], скорость [25.0]
2026-06-22 22:46:06,615 DEBUG Horse: Создание Horse, имя [Horse25], скорость [26.0]
2026-06-22 22:46:06,616 DEBUG Horse: Создание Horse, имя [Horse26], скорость [27.0]
2026-06-22 22:46:06,616 DEBUG Horse: Создание Horse, имя [Horse27], скорость [28.0]
2026-06-22 22:46:06,617 DEBUG Horse: Создание Horse, имя [Horse28], скорость [29.0]
2026-06-22 22:46:06,617 DEBUG Horse: Создание Horse, имя [Horse29], скорость [30.0]
2026-06-22 22:46:06,621 DEBUG Hippodrome: Создание Hippodrome, лошадей [30]
2026-06-22 22:46:06,663 ERROR Hippodrome: Horses list is null
2026-06-22 22:46:06,668 DEBUG Horse: Создание Horse, имя [Horse1], скорость [1.0]
2026-06-22 22:46:06,668 DEBUG Horse: Создание Horse, имя [Horse2], скорость [1.0]
2026-06-22 22:46:06,669 DEBUG Horse: Создание Horse, имя [Horse3], скорость [1.0]
2026-06-22 22:46:06,669 DEBUG Hippodrome: Создание Hippodrome, лошадей [3]
2026-06-22 22:46:06,676 ERROR Hippodrome: Horses list is empty
2026-06-22 22:46:06,682 ERROR Hippodrome: Horses list is empty
2026-06-22 22:46:06,686 ERROR Hippodrome: Horses list is null
2026-06-22 22:46:08,473 DEBUG Hippodrome: Создание Hippodrome, лошадей [50]
2026-06-22 22:46:08,613 DEBUG Horse: Создание Horse, имя [Test], скорость [2.0]
2026-06-22 22:46:08,618 ERROR Horse: Name is null
2026-06-22 22:46:08,623 ERROR Horse: Speed is negative
2026-06-22 22:46:08,721 ERROR Horse: Name is blank
2026-06-22 22:46:08,732 ERROR Horse: Name is blank
2026-06-22 22:46:08,737 ERROR Horse: Name is blank
2026-06-22 22:46:08,743 ERROR Horse: Name is blank
2026-06-22 22:46:08,754 ERROR Horse: Name is blank
2026-06-22 22:46:08,759 ERROR Horse: Name is blank
2026-06-22 22:46:08,765 ERROR Horse: Name is blank
2026-06-22 22:46:08,770 ERROR Horse: Distance is negative
2026-06-22 22:46:08,776 ERROR Horse: Speed is negative
2026-06-22 22:46:08,781 DEBUG Horse: Создание Horse, имя [Test], скорость [2.5]
2026-06-22 22:46:08,784 DEBUG Horse: Создание Horse, имя [Test], скорость [2.0]
2026-06-22 22:46:08,800 DEBUG Horse: Создание Horse, имя [Test], скорость [2.0]
2026-06-22 22:46:08,822 DEBUG Horse: Создание Horse, имя [Test], скорость [2.0]
2026-06-22 22:46:08,828 DEBUG Horse: Создание Horse, имя [Test], скорость [2.0]
2026-06-22 22:46:08,832 DEBUG Horse: Создание Horse, имя [TestName], скорость [2.0]
2026-06-22 22:46:08,837 DEBUG Horse: Создание Horse, имя [Test], скорость [2.0]
2026-06-22 22:46:08,842 ERROR Horse: Name is null
2026-06-22 22:46:08,846 ERROR Horse: Distance is negative
